f_data1,f_data2,f_data3,f_data4,f_data5,f_data6,f_data7,f_data8,f_data9,f_data10,f_data11,f_data12,f_data13,f_data14,f_data15,f_data16,f_data17,f_data18,f_data19,f_data20,f_data21,f_data22,f_data23,f_data24,f_data25,f_data26,f_data27,f_data28,f_data29,f_data30,f_data31,f_data32,f_data33,f_data34,f_data35,f_data36,f_data37,f_data38,f_data39,f_data40,f_data41,f_data42,f_data43,f_data44,f_data45,f_data46,f_data47,f_data48,f_data49,f_data50,f_data51,f_data52,f_data53
0.26141,3713.6,4468.2,9.3346,26.868,42.33,2706.2,74.749,120.37,0.33562,79.961,50.299,2634.7,25.432,48.412,3104.3,23.386,65.71,226.56,340.53,94.583,77.276,32.031,8.9552,26.469,6.9609,18.91,1.6764,32.377,13.769,24.612,1.1918,18.713,2.2535,4.9164,2.3446,0.036915,0.8308,0.10629,53.259,43.196,63.29,53.987,25.612,61.573,22.159,40.169,38.981,42.859,53.057,41.301,17.08,16
0.24805,3655.4,4492,9.3222,26.946,42.531,2705,74.649,120.4,0.33249,79.966,51.006,2632.3,24.574,49.674,3103.6,23.026,65.642,224.39,340.45,94.559,77.1,32.325,8.9522,26.617,6.9648,19.058,1.6278,32.692,13.7,24.042,1.5335,18.517,2.2472,4.9226,2.3048,0.036915,0.8308,0.10629,53.259,43.196,62.907,53.904,24.496,60.899,21.72,39.944,41.06,45.779,53.119,41.017,17.948,16
0.24857,3670.5,4531.9,9.2796,26.419,42.443,2707.2,74.824,120.4,0.33356,80.1,49.043,2635.3,25.306,50.91,3103,23.118,65.592,225.28,341.17,94.674,77.383,32.325,8.9522,26.617,6.9648,19.058,1.6278,32.692,13.7,24.042,1.5335,18.517,2.2472,4.9226,2.3048,0.036915,0.8308,0.10629,53.259,43.196,62.647,53.426,24.445,60.759,22.187,39.814,35.283,48.639,52.911,40.538,17.714,16
0.2201,3640.7,4445.7,9.4206,26.921,42.538,2706.7,76.647,120.4,0.32566,80.091,49.925,2635.5,23.784,50.722,3103.6,23.301,65.557,225.6,340.62,94.654,77.477,31.74,8.9334,26.268,6.9293,19.022,1.6848,33.108,13.695,24.197,1.3502,18.372,2.2845,4.8111,2.2156,0.024506,0.82631,0.09333,53.749,43.701,63.051,54.06,21.665,60.631,22.132,38.822,37.88,48.204,52.94,40.334,17.272,16
0.21912,3663.6,4516,9.3152,27.029,42.358,2708.7,75.932,120.42,0.32646,80.251,50.358,2637.6,26.694,50.918,3105.5,22.989,65.638,230.36,340.89,94.723,77.47,31.74,8.9334,26.268,6.9293,19.022,1.6848,33.108,13.695,24.197,1.3502,18.372,2.2845,4.8111,2.2156,0.024506,0.82631,0.09333,53.749,43.701,62.656,53.218,21.761,61.146,22.4,38.724,39.154,48.659,52.465,41.558,17.998,16
0.27811,3634.5,4485.2,9.3057,27.362,42.447,2709.6,74.59,120.39,0.32359,80.337,49.684,2638.4,24.71,51.377,3107,23.1,65.702,230.67,340.7,94.676,77.374,31.898,8.8597,26.299,6.8641,19.437,1.661,32.488,13.747,24.407,1.1539,18.672,2.2866,4.8454,2.2995,0.024506,0.82631,0.09333,53.749,43.701,63.406,53.63,27.404,60.761,22.476,38.747,37.171,49.722,52.379,40.266,17.724,16
0.2767,3687.5,4488.7,9.3475,26.703,42.469,2706.7,75.154,120.41,0.32233,79.993,49.078,2634.7,25.433,51.229,3105.1,23.726,65.774,233.27,340.72,94.596,76.568,31.898,8.8597,26.299,6.8641,19.437,1.661,32.488,13.747,24.407,1.1539,18.672,2.2866,4.8454,2.2995,0.024506,0.82631,0.09333,53.749,43.701,62.495,53.588,27.542,60.77,21.874,38.9,35.387,49.378,52.089,40.644,16.31,16
0.2657,3675.9,4433.9,9.2498,26.847,42.632,2705.2,75.778,120.39,0.32854,79.747,50.341,2633.5,24.847,50.073,3103.4,22.484,65.744,235.67,340.74,94.826,77.019,31.587,8.722,26.49,6.8825,18.303,1.6073,32.478,13.669,23.976,1.1061,18.461,2.248,4.8947,2.3483,0.024506,0.82631,0.09333,53.749,43.701,63.252,53.15,26.379,61.952,22.072,39.375,39.103,46.702,51.821,40.462,19.257,16
0.26638,3700.9,4423,9.2768,26.514,42.428,2707.7,73.782,120.41,0.33111,79.901,50.333,2635.8,26.89,50.71,3103.7,23.199,65.756,240.15,340.74,94.571,77.386,31.587,8.722,26.49,6.8825,18.303,1.6073,32.478,13.669,23.976,1.1061,18.461,2.248,4.8947,2.3483,0.020582,0.84603,0.11127,52.988,43.044,62.821,53.281,26.312,62.14,22.145,39.061,39.081,48.178,51.237,41.275,17.535,16
0.30161,3662.5,4543.8,9.346,26.992,42.4,2711.6,75.064,120.43,0.32178,80.214,48.583,2641,23.782,49.222,3109.6,22.878,65.901,241.71,341.23,94.619,77.571,31.947,8.838,26.88,6.8237,18.755,1.6673,32.898,13.708,24.363,1.3531,18.405,2.2378,4.8187,2.2807,0.020582,0.84603,0.11127,52.988,43.044,63.331,54.602,29.672,61.732,22.368,37.945,33.931,44.734,50.976,41.395,18.269,16
0.3,3670.1,4595.9,9.3062,27.052,42.569,2713.3,75.582,120.41,0.31909,80.29,51.074,2642.5,22.964,50.464,3110,23.081,66.073,242.21,341.15,94.341,77.28,31.947,8.838,26.88,6.8237,18.755,1.6673,32.898,13.708,24.363,1.3531,18.405,2.2378,4.8187,2.2807,0.020582,0.84603,0.11127,52.988,43.044,63.199,53.979,29.831,60.679,22.449,38.273,41.26,47.608,50.802,41.839,17.794,16
0.2717,3669.1,4496.6,9.2943,26.751,41.915,2711.7,76.2,120.43,0.32409,80.071,49.355,2640.8,23.94,48.628,3109,24.118,66.182,243.56,341.41,94.525,76.988,32.045,9.0798,26.353,6.912,18.998,1.6205,32.398,13.835,24.154,1.3317,18.601,2.245,4.8455,2.261,0.020582,0.84603,0.11127,52.988,43.044,63.759,54.1,26.633,61.507,22.248,38.502,36.201,43.358,50.55,41.268,15.347,16
0.27235,3712.1,4506.9,9.341,26.802,42.44,2708,74.986,120.39,0.32191,79.877,53.115,2636.4,25.75,50.677,3107.9,22.156,66.193,246.94,341.37,94.474,76.934,32.045,9.0798,26.353,6.912,18.998,1.6205,32.398,13.835,24.154,1.3317,18.601,2.245,4.8455,2.261,0.020582,0.84603,0.11127,52.988,43.044,63.019,53.976,26.57,64.04,21.95,38.768,47.266,48.101,50.119,40.738,20.032,16
0.2637,3684.6,4460.9,9.2457,26.765,42.505,2708.5,75.771,120.4,0.33855,79.898,53.853,2637.4,24.473,49.387,3104.2,23.177,66.193,247.16,341.34,94.574,77.097,31.854,8.8514,26.47,6.7173,18.942,1.6921,32.938,13.912,24.186,1.3093,18.47,2.2617,4.9621,2.3124,0.024078,0.83751,0.10636,54.181,43.438,62.732,53.912,25.935,61.136,22.435,40.081,49.439,45.115,50.475,40.874,17.603,16
0.26355,3636.8,4471.5,9.4542,27.062,42.192,2707,75.133,120.4,0.33486,79.882,50.551,2636.2,26.993,50.749,3104.1,24.751,66.216,247.23,341.54,94.628,77.17,31.854,8.8514,26.47,6.7173,18.942,1.6921,32.938,13.912,24.186,1.3093,18.47,2.2617,4.9621,2.3124,0.024078,0.83751,0.10636,54.181,43.438,63.553,53.785,25.949,60.826,22.597,40.53,39.721,48.268,50.559,40.72,13.874,16
0.28284,3723.9,4500.3,9.2339,26.856,42.727,2707.6,75.395,120.42,0.34533,79.972,50.441,2635.8,24.975,51.522,3106,22.275,66.22,245.36,341.19,94.505,77.173,32.055,8.6607,26.855,6.8593,18.552,1.614,32.778,13.941,24.312,1.0819,18.583,2.2178,4.79,2.2684,0.024078,0.83751,0.10636,54.181,43.438,63.826,53.546,28.178,59.688,22.063,41.374,39.397,50.057,50.815,41.455,19.745,16
0.28234,3702.9,4505.7,9.2737,27.361,42.106,2707.4,75.906,120.41,0.34745,80.046,51.344,2635.8,26.369,50.721,3104.9,23.558,66.182,239.88,341.14,94.406,77.57,32.055,8.6607,26.855,6.8593,18.552,1.614,32.778,13.941,24.312,1.0819,18.583,2.2178,4.79,2.2684,0.024078,0.83751,0.10636,54.181,43.438,64.187,53.481,28.227,61.946,22.593,41.116,42.055,48.204,51.395,41.501,16.675,16
0.2673,3693.7,4559.1,9.3442,26.877,42.219,2705.7,75.373,120.4,0.35143,80.027,49.058,2634.3,25.707,49.536,3103.6,23.503,66.172,237.04,341.12,94.542,76.819,32.244,8.8988,26.996,6.9048,18.784,1.6656,32.861,13.941,24.016,1.3128,18.024,2.2355,4.7851,2.3587,0.024078,0.83751,0.10636,54.181,43.438,63.189,53.804,26.362,61.415,21.967,41.556,35.326,45.461,51.741,41.437,16.851,16
0.26651,3671.3,4516.9,9.2645,26.745,42.008,2703.9,75.287,120.4,0.35082,80.013,48.919,2633.6,23.263,49.174,3101.5,23.106,66.043,232.22,341.67,94.5,77.323,32.244,8.8988,26.996,6.9048,18.784,1.6656,32.861,13.941,24.016,1.3128,18.024,2.2355,4.7851,2.3587,0.028375,0.81672,0.098756,52.881,43.899,63.575,54.309,26.44,60.18,22.163,41.63,34.917,44.622,52.064,40.96,17.764,16
0.24913,3669.1,4528.8,9.3142,27.209,42.132,2704.3,75.433,120.37,0.35238,80.101,48.109,2632.4,23.744,48.515,3100.1,21.901,65.91,226.28,341.55,94.642,77.119,32.194,8.9504,26.199,7.0193,18.512,1.6497,32.606,13.68,24.181,1.1347,18.365,2.3026,4.785,2.2469,0.028375,0.81672,0.098756,52.881,43.899,63.213,53.615,24.641,60.459,22.492,41.617,32.534,43.098,52.612,40.691,20.64,16
0.24936,3692.8,4554.3,9.2624,26.759,42.162,2700.7,74.823,120.39,0.34913,79.914,50.07,2629.6,26.418,50.882,3098.6,23.854,65.736,224.16,341.27,94.607,76.977,32.194,8.9504,26.199,7.0193,18.512,1.6497,32.606,13.68,24.181,1.1347,18.365,2.3026,4.785,2.2469,0.028375,0.81672,0.098756,52.881,43.899,62.805,53.309,24.618,59.922,21.976,42.013,38.306,48.576,52.825,40.574,16.033,16
0.25575,3656.6,4537.5,9.2871,26.571,42.186,2703.1,75.606,120.38,0.32143,80.225,49.169,2632.4,23.77,50.304,3099.5,23.24,65.599,217.71,341.43,94.728,77.613,32.228,8.9741,26.281,7.0254,18.795,1.6848,33.227,13.812,24.06,1.2019,18.247,2.2297,4.887,2.3454,0.028375,0.81672,0.098756,52.881,43.899,62.349,54.2,24.871,62.121,22.33,38.383,35.654,47.238,53.43,40.695,17.429,16
0.25384,3642.7,4570.8,9.2831,26.649,42.853,2702.4,74.855,120.4,0.32203,80.2,49.991,2630.4,24.457,49.679,3101.3,23.651,65.496,216.23,340.85,94.657,77.263,32.228,8.9741,26.281,7.0254,18.795,1.6848,33.227,13.812,24.06,1.2019,18.247,2.2297,4.887,2.3454,0.028375,0.81672,0.098756,52.881,43.899,62.588,53.801,25.058,61.931,22.016,38.309,38.073,45.792,53.593,40.649,16.468,16
0.25149,3644.7,4537.7,9.3293,26.915,42.387,2702.2,74.493,120.34,0.33782,80.063,49.633,2630.9,25.61,46.99,3098.7,22.686,65.393,217.33,340.74,94.784,76.889,32.157,8.9511,26.322,6.8181,18.908,1.6176,32.954,13.916,24.126,1.3049,18.144,2.2762,4.9552,2.3083,0.012608,0.82012,0.094334,54.426,43.411,62.366,53.524,24.587,59.922,22.232,39.825,37.02,39.568,52.982,40.078,18.798,16
0.25033,3648.4,4493.8,9.1244,26.98,41.838,2701.4,74.919,120.4,0.33373,79.949,49.263,2629.1,25.889,49.896,3096.6,22.129,65.322,221.64,340.67,94.858,77.049,32.157,8.9511,26.322,6.8181,18.908,1.6176,32.954,13.916,24.126,1.3049,18.144,2.2762,4.9552,2.3083,0.012608,0.82012,0.094334,54.426,43.411,62.304,54.05,24.701,61.082,22.102,40.323,35.93,46.294,52.4,41.401,20.128,16
0.25736,3675.5,4486.8,9.4224,27.122,42.254,2701.8,74.757,120.38,0.35016,80.058,49.248,2630.4,24.484,49.271,3098.5,21.409,65.344,227.42,340.95,94.61,77.421,32.417,8.7706,26.373,6.8669,18.7,1.6735,33.367,13.846,23.218,1.2347,18.38,2.2618,4.9755,2.2233,0.012608,0.82012,0.094334,54.426,43.411,63.617,53.842,25.351,59.843,22.402,41.151,35.888,44.846,51.681,40.736,21.813,16
0.25982,3679.1,4534.1,9.3534,27.169,42.138,2702.8,75.346,120.42,0.34744,80.182,49.775,2632.4,23.707,50.969,3100.5,23.88,65.503,235.38,340.83,94.645,77.635,32.417,8.7706,26.373,6.8669,18.7,1.6735,33.367,13.846,23.218,1.2347,18.38,2.2618,4.9755,2.2233,0.012608,0.82012,0.094334,54.426,43.411,63.556,53.276,25.109,60.247,22.283,41.483,37.439,48.776,50.755,41.375,15.922,16
0.22966,3653.3,4507.1,9.2812,27.019,42.12,2703.1,74.481,120.41,0.33817,80.346,48.632,2631.3,25.462,50.573,3101.5,23.618,65.763,238.25,340.15,94.519,77.359,32.626,8.9591,26.605,6.9325,18.99,1.664,32.844,13.874,23.969,1.118,18.691,2.2563,4.7851,2.1981,0.012608,0.82012,0.094334,54.426,43.411,63.61,54.104,22.93,60.732,21.917,40.834,34.073,47.861,50.27,40.889,16.535,16
0.23288,3700.3,4492.6,9.2411,26.753,42.006,2702.7,74.998,120.42,0.33587,80.363,50.096,2631.1,25.145,50.753,3099.6,22.846,65.985,240.5,340.68,94.596,77.176,32.626,8.9591,26.605,6.9325,18.99,1.664,32.844,13.874,23.969,1.118,18.691,2.2563,4.7851,2.1981,0.0089841,0.83946,0.085736,53.69,44.01,62.8,54.278,22.613,61.845,22.09,41.115,38.384,48.278,49.89,41.505,18.368,16
0.2065,3684.8,4475.4,9.2861,26.465,42.35,2698.9,75.601,120.4,0.34133,80.241,51.249,2627,25.355,51.3,3097.6,23.985,66.031,226.07,340.26,94.657,77.242,32.306,8.9717,26.796,6.763,19.166,1.5992,32.739,13.874,23.878,1.371,18.635,2.289,4.9002,2.2673,0.0089841,0.83946,0.085736,53.69,44.01,62.475,53.764,20.552,61.332,21.577,41.239,41.776,49.543,50.964,40.629,15.661,16
0.20793,3652.5,4484.4,9.2548,26.787,42.42,2697.2,74.135,120.4,0.34095,80.232,51.024,2625.7,26.663,49.954,3094.7,23.482,65.705,194.85,339.83,94.743,77.029,32.306,8.9717,26.796,6.763,19.166,1.5992,32.739,13.874,23.878,1.371,18.635,2.289,4.9002,2.2673,0.0089841,0.83946,0.085736,53.69,44.01,63.031,53.656,20.411,62.366,21.658,41.286,41.114,46.426,53.563,41.322,16.862,16
0.23599,3699.5,4494,9.2765,27.244,41.896,2696.3,74.983,120.4,0.34314,80.199,49.629,2624.4,25.774,47.742,3094.4,23.527,65.279,197.48,339.83,94.702,77.339,31.975,8.863,26.168,6.7978,18.754,1.6712,32.776,13.874,24.069,1.2478,18.635,2.2692,4.9795,2.329,0.0089841,0.83946,0.085736,53.69,44.01,63.742,53.056,23.165,61.109,22.013,41.113,37.008,41.308,53.167,40.94,16.743,16
0.23278,3726.1,4457.1,9.3955,27.284,42.468,2693.6,76.085,120.41,0.34561,80.055,48.876,2621.5,25.12,49.097,3093.6,22.843,65.013,202.09,339.07,94.675,76.877,31.975,8.863,26.168,6.7978,18.754,1.6712,32.776,13.874,24.069,1.2478,18.635,2.2692,4.9795,2.329,0.0089841,0.83946,0.085736,53.69,44.01,63.283,53.497,23.481,60.065,21.586,40.811,34.792,44.445,52.599,41.056,18.419,16
0.26871,3676.6,4537,9.4143,27.083,42.475,2694.8,74.918,120.41,0.33984,80.18,51.324,2623.3,26.293,50.715,3093.5,22.25,64.907,205.5,339.47,94.601,77.289,31.934,8.8102,26.487,6.9899,19.194,1.6851,32.79,13.88,23.543,1.1442,18.965,2.2277,4.8604,2.2904,0.031428,0.85524,0.10582,53.621,43.755,63.925,53.521,26.35,60.525,21.8,41.583,41.997,48.189,52.626,40.433,19.806,16
0.26806,3658.9,4509.5,9.2315,26.615,42.398,2695.3,75.19,120.45,0.3411,80.248,51.526,2623.8,25.263,49.157,3094.4,23.072,64.908,207.8,339.38,94.567,77.216,31.934,8.8102,26.487,6.9899,19.194,1.6851,32.79,13.88,23.543,1.1442,18.965,2.2277,4.8604,2.2904,0.031428,0.85524,0.10582,53.621,43.755,64.23,53.851,26.414,61.837,21.437,41.429,42.59,44.583,52.469,41.83,17.859,16
0.2744,3643,4459.3,9.3364,26.805,42.451,2695.5,74.563,120.39,0.34282,80.302,49.962,2623.7,25.12,49.58,3092.8,23.883,64.958,212.2,339.49,94.736,77.224,31.94,9.103,26.52,6.9196,18.875,1.6469,32.57,13.836,24.008,1.2376,18.849,2.2775,4.8731,2.2455,0.031428,0.85524,0.10582,53.621,43.755,62.808,53.339,27.036,62.346,21.784,41.448,37.988,45.562,52.123,40.661,15.93,16
0.27258,3651.6,4473.5,9.4625,27.167,41.988,2696,75.47,120.41,0.34559,80.256,49.999,2623.8,27.082,49.359,3093.5,22.974,65.035,216.32,339.6,94.616,77.341,31.94,9.103,26.52,6.9196,18.875,1.6469,32.57,13.836,24.008,1.2376,18.849,2.2775,4.8731,2.2455,0.031428,0.85524,0.10582,53.621,43.755,62.659,53.169,27.215,60.454,21.847,41.11,38.096,45.05,51.798,41.273,18.084,16
0.27954,3665.3,4489.7,9.2613,26.661,42.252,2696.7,74.423,120.39,0.3401,80.23,52.41,2624.3,25.708,51.46,3096,22.927,65.142,219.11,339.48,94.81,76.95,32.097,8.8724,26.058,6.7727,19.241,1.6437,32.692,13.943,23.966,1.305,18.572,2.2825,4.8373,2.3551,0.031428,0.85524,0.10582,53.621,43.755,62.972,53.715,26.943,64.058,21.452,40.657,45.193,49.914,51.589,40.916,18.224,16
0.27735,3670.5,4476.6,9.2934,26.711,42.571,2697.7,74.432,120.4,0.33654,80.175,49.123,2625.5,25.554,49.539,3095.6,24.274,65.248,224.03,340.1,94.633,77.407,32.097,8.8724,26.058,6.7727,19.241,1.6437,32.692,13.943,23.966,1.305,18.572,2.2825,4.8373,2.3551,0.030264,0.84949,0.099265,54.63,44.481,62.882,53.872,27.159,63.235,22.04,41.091,35.519,45.468,51.606,40.465,15.008,16
0.26413,3708,4394.5,9.3276,27.158,42.182,2698.7,75.337,120.42,0.35643,80.365,49.291,2627.1,26.552,51.302,3098.2,22.096,65.393,227.32,339.71,94.614,77.605,31.855,9.0092,26.013,6.9885,18.837,1.6417,32.437,13.979,23.852,1.2729,18.849,2.2822,4.8173,2.3621,0.030264,0.84949,0.099265,54.63,44.481,63.56,53.908,25.811,62.672,21.961,41.636,36.012,49.546,51.525,41.974,20.149,16
0.26323,3690.9,4431.9,9.3876,26.892,42.49,2700.4,74.399,120.43,0.35397,80.602,48.537,2628.8,25.374,50.308,3099.3,23.153,65.641,230.77,339.69,94.487,77.766,31.855,9.0092,26.013,6.9885,18.837,1.6417,32.437,13.979,23.852,1.2729,18.849,2.2822,4.8173,2.3621,0.030264,0.84949,0.099265,54.63,44.481,63.854,53.46,25.9,59.282,21.797,41.936,33.795,47.248,51.415,40.709,17.6,16
0.29132,3648.4,4525.2,9.4081,26.523,42.571,2697.8,74.959,120.42,0.35606,80.344,49.961,2626.5,25.823,50.396,3098.6,22.644,65.795,237.68,339.85,94.572,77.233,32.518,9.0174,26.029,6.7094,18.988,1.6542,32.746,13.788,23.904,1.0296,18.231,2.2688,4.9304,2.2852,0.030264,0.84949,0.099265,54.63,44.481,62.694,53.29,28.17,62.204,21.417,42.844,37.984,47.451,50.992,41.387,18.842,16
0.28724,3662.2,4470.9,9.3876,26.971,42.261,2699.2,75.106,120.39,0.35651,80.315,51.606,2627.6,23.902,48.864,3098.3,22.456,65.942,238.16,340.09,94.578,77.419,32.518,9.0174,26.029,6.7094,18.988,1.6542,32.746,13.788,23.904,1.0296,18.231,2.2688,4.9304,2.2852,0.030264,0.84949,0.099265,54.63,44.481,62.456,53.94,28.572,62.866,21.815,42.79,42.827,43.906,51.138,40.15,19.279,16
0.22394,3712.7,4475.4,9.4112,26.54,42.157,2701.2,74.504,120.42,0.33624,80.433,50.474,2630.4,23.506,48.588,3099.7,23.152,66.05,242.2,340.29,94.499,77.758,32.324,8.7879,26.121,7.1758,18.559,1.678,32.833,13.726,23.508,1.2355,18.711,2.2573,5.0385,2.2953,-0.0045095,0.84649,0.095107,54.309,44.019,64.066,53.494,22.183,63.205,21.807,40.239,39.494,43.267,50.845,41.615,17.59,16
0.22336,3692.6,4500.9,9.2997,26.942,42.595,2698.9,74.536,120.4,0.33883,80.347,49.374,2627,24.531,49.678,3099.3,24.197,66.194,247.48,339.69,94.481,77.228,32.324,8.7879,26.121,7.1758,18.559,1.678,32.833,13.726,23.508,1.2355,18.711,2.2573,5.0385,2.2953,-0.0045095,0.84649,0.095107,54.309,44.019,64.413,53.189,22.24,62.96,21.527,39.923,36.258,45.789,50.501,40.744,15.142,16
0.24176,3581,4485.1,9.4545,26.884,42.478,2698.3,75.797,120.4,0.32855,80.197,48.413,2627.2,24.048,50.006,3095.9,21.837,66.288,248.9,340.46,94.574,77.572,32.161,8.9091,26.014,6.8098,18.472,1.6705,32.847,13.716,24.085,1.2105,18.61,2.2805,4.8896,2.2642,-0.0045095,0.84649,0.095107,54.309,44.019,62.186,54.432,23.652,61.134,21.905,39.41,33.43,46.547,50.499,41.28,20.733,16
0.24178,3591.1,4534.8,9.3803,27.111,42.369,2699.2,74.552,120.37,0.3267,80.067,52.005,2626.7,24.497,49.167,3097.3,22.426,66.371,249.42,340.45,94.852,77.129,32.161,8.9091,26.014,6.8098,18.472,1.6705,32.847,13.716,24.085,1.2105,18.61,2.2805,4.8896,2.2642,-0.0045095,0.84649,0.095107,54.309,44.019,62.011,53.836,23.65,61.389,21.842,39.635,44.002,44.606,50.576,40.707,19.37,16
0.25513,3663.8,4507.5,9.4413,27.143,42.271,2704,75.221,120.4,0.32656,80.292,48.867,2632.8,24.588,52.27,3102.5,23.561,66.407,251.27,340.68,94.564,77.693,32.358,8.9605,26.362,6.868,18.998,1.6556,32.999,13.743,23.62,1.3696,18.345,2.2456,4.9184,2.3164,-0.0045095,0.84649,0.095107,54.309,44.019,63.866,54.42,25.331,61.322,22.045,39.253,34.766,51.788,50.533,40.957,16.634,16
0.25641,3654.5,4515,9.3428,26.559,42.231,2707.4,75.23,120.43,0.32832,80.488,49.717,2636.5,24.648,50.3,3105.2,22.438,66.537,251.43,340.84,94.561,77.633,32.358,8.9605,26.362,6.868,18.998,1.6556,32.999,13.743,23.62,1.3696,18.345,2.2456,4.9184,2.3164,0.007766,0.84635,0.10975,53.046,44.259,64.026,54.331,25.205,62.799,21.8,39.038,37.267,47.228,50.577,41.988,19.276,16
0.23675,3709.9,4481.3,9.3385,26.92,42.388,2704.5,75.926,120.42,0.3294,80.222,48.554,2633.3,24.872,50.497,3102.9,22.674,66.585,253.2,340.77,94.443,77.33,32.271,8.9038,26.434,6.7791,18.672,1.6832,32.834,13.908,24.316,1.2556,18.791,2.2655,4.812,2.3168,0.007766,0.84635,0.10975,53.046,44.259,62.602,53.449,23.247,62.103,22.15,39.489,33.846,47.684,50.509,41.937,18.737,16
0.23704,3664,4476.3,9.4111,26.605,42.461,2704.3,75.097,120.4,0.32969,80.144,48.843,2632.9,23.585,47.781,3101.7,22.625,66.544,249.53,341.14,94.587,77.564,32.271,8.9038,26.434,6.7791,18.672,1.6832,32.834,13.908,24.316,1.2556,18.791,2.2655,4.812,2.3168,0.007766,0.84635,0.10975,53.046,44.259,63.393,53.51,23.219,60.71,21.911,39.454,34.694,41.398,50.93,41.085,18.844,16
0.24534,3703.9,4488.3,9.3952,26.894,42.38,2704,75.152,120.41,0.34911,80.216,50.799,2632.5,24.974,49.823,3102.1,23.263,66.498,244.39,341.05,94.484,77.333,32.319,8.8722,26.627,6.9497,18.842,1.6109,33.074,13.891,23.501,1.2851,18.605,2.2779,4.7736,2.2343,0.007766,0.84635,0.10975,53.046,44.259,63.54,54.156,23.794,60.754,22.185,41.49,40.452,46.124,51.485,41.615,17.34,16
0.24445,3700.5,4531.5,9.3704,27.03,42.469,2703.1,73.584,120.39,0.34697,80.228,49.208,2632.3,24.541,49.63,3102,23.422,66.409,241.09,340.57,94.451,77.447,32.319,8.8722,26.627,6.9497,18.842,1.6109,33.074,13.891,23.501,1.2851,18.605,2.2779,4.7736,2.2343,0.007766,0.84635,0.10975,53.046,44.259,63.6,53.639,23.881,58.89,21.764,41.751,35.768,45.677,51.883,41.57,16.95,16
0.23682,3644.2,4514.3,9.3022,26.757,42.381,2703.6,75.133,120.38,0.34649,80.244,50.762,2632,26.332,50.265,3101,22.457,66.252,235.06,341.13,94.54,77.314,32.29,9.0333,26.412,6.6898,18.799,1.6837,32.681,13.964,23.722,1.3851,18.263,2.2798,4.7992,2.3107,0.007193,0.81578,0.091972,54.403,44.489,63.089,53.429,23.502,61.633,22.235,41.479,40.341,47.148,52.544,40.662,19.247,16
0.23766,3652.3,4505.7,9.3999,26.683,42.373,2701.6,74.514,120.38,0.347,80.029,49.29,2630.3,24.988,49.638,3098.8,22.521,66.102,230.86,341.23,94.595,76.965,32.29,9.0333,26.412,6.6898,18.799,1.6837,32.681,13.964,23.722,1.3851,18.263,2.2798,4.7992,2.3107,0.007193,0.81578,0.091972,54.403,44.489,62.949,53.532,23.419,60.912,22.036,41.417,36.011,45.695,53.042,40.521,19.134,16
0.23949,3693.3,4448.2,9.345,26.644,42.244,2702,75.774,120.42,0.35479,80.049,50.435,2630.8,25.415,49.131,3097.9,22.158,65.908,226.65,341.12,94.6,77.207,32.129,8.8687,26.128,6.8074,18.599,1.6516,32.392,14.05,24.018,1.2784,18.541,2.2397,4.8056,2.2609,0.007193,0.81578,0.091972,54.403,44.489,64.582,54.32,23.555,61.127,22.198,42.584,39.381,44.523,53.551,41.585,19.996,16
0.24127,3725.8,4472.5,9.3558,26.917,42.358,2698.6,73.805,120.41,0.35297,79.899,50.69,2626.3,25.471,49.5,3097.5,22.489,65.762,225.72,340.64,94.447,77.188,32.129,8.8687,26.128,6.8074,18.599,1.6516,32.392,14.05,24.018,1.2784,18.541,2.2397,4.8056,2.2609,0.007193,0.81578,0.091972,54.403,44.489,64.023,54.029,23.379,62.105,21.818,42.807,40.132,45.377,53.771,41.06,19.229,16
0.2563,3699.4,4555.2,9.4036,26.787,42.366,2698.7,74.025,120.41,0.36563,80.051,51.442,2627.5,25.654,48.816,3098.2,23.526,65.627,225.81,340.47,94.484,77.179,31.833,8.8308,26.298,6.895,18.879,1.5979,32.595,14.055,24.415,1.0173,18.48,2.2853,4.7936,2.3226,0.007193,0.81578,0.091972,54.403,44.489,63.571,53.542,24.923,61.108,21.634,43.825,42.345,43.793,53.904,41.862,16.768,16
0.25334,3730.8,4522.6,9.3899,27.009,42.478,2700.2,75.672,120.41,0.36523,80.235,50.958,2629.6,24.362,49.596,3098.8,22.687,65.602,225.97,340.55,94.601,77.426,31.833,8.8308,26.298,6.895,18.879,1.5979,32.595,14.055,24.415,1.0173,18.48,2.2853,4.7936,2.3226,0.01433,0.81342,0.10267,53.928,42.701,63.03,53.932,25.214,60.249,21.88,43.873,40.919,45.598,53.239,41.823,18.74,16
0.28493,3658.6,4469.9,9.2911,26.744,42.189,2700.8,74.359,120.37,0.36991,80.298,50.433,2629.4,25.025,51.345,3099.3,23.502,65.581,224.33,340.44,94.43,77.501,32.417,9.0363,26.39,6.736,18.873,1.6623,32.746,13.812,24.039,1.299,18.531,2.2904,4.8617,2.3131,0.01433,0.81342,0.10267,53.928,42.701,63.534,53.884,28.148,61.464,21.66,43.764,39.375,49.646,53.181,40.815,16.79,16
